transaction_id,customer_id,amount,payment_status,failure_reason,risk_score,risk_level,agent_diagnosis,agent_action,agent_confidence,agent_reason,policy_decision,policy_reason,execution_status,recovery_status,recovered_amount,execution_message,executed_at
TX00115,CUST1147,7999.0,abandoned,checkout_abandoned,40,medium,Checkout abandonment,reminder,0.88,Recent abandoned checkout with potential purchase intent.,ALLOW,Transaction passed all recovery policy checks.,SIMULATED,FOLLOW_UP,0.0,Recovery reminder scheduled in Test Mode simulation.,2026-09-04 23:17:30
TX00116,CUST1120,4999.0,failed,bank_declined,55,medium,Stale recovery opportunity,stop,0.94,The transaction is outside the recovery window.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00117,CUST1023,3499.0,success,unknown,15,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00118,CUST1084,2499.0,failed,bank_declined,55,medium,Retry limit reached,stop,0.97,Maximum retry attempts have already been reached.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00119,CUST1064,1999.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00120,CUST1048,4999.0,success,unknown,20,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00121,CUST1140,799.0,abandoned,checkout_abandoned,15,low,Stale abandoned checkout,stop,0.82,The abandoned checkout is too old for an immediate recovery attempt.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00122,CUST1007,9999.0,failed,network_error,70,high,Temporary payment failure,retry,0.92,Failure appears temporary and the customer has not exceeded the retry limit.,BLOCK,Maximum retry attempts reached.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00123,CUST1104,499.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00124,CUST1127,1299.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00125,CUST1116,4999.0,success,unknown,15,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00126,CUST1087,4999.0,success,unknown,15,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00127,CUST1148,9999.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00128,CUST1085,4999.0,failed,insufficient_funds,20,low,Insufficient funds,escalate,0.91,Immediate repeated retries could create unnecessary payment attempts.,BLOCK,Action 'escalate' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00129,CUST1146,2499.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00130,CUST1180,2499.0,success,unknown,20,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00131,CUST1151,1999.0,abandoned,checkout_abandoned,20,low,Stale abandoned checkout,stop,0.82,The abandoned checkout is too old for an immediate recovery attempt.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00132,CUST1003,799.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00133,CUST1086,7999.0,failed,upi_failure,55,medium,Technical payment failure retry,retry,0.85,System technical glitch detected with potential recovery capability.,BLOCK,Transaction is outside the 7-day recovery window.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00134,CUST1097,1999.0,failed,insufficient_funds,20,low,Insufficient funds,escalate,0.91,Immediate repeated retries could create unnecessary payment attempts.,BLOCK,Action 'escalate' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00135,CUST1161,9999.0,abandoned,checkout_abandoned,40,medium,Checkout abandonment,reminder,0.88,Recent abandoned checkout with potential purchase intent.,ALLOW,Transaction passed all recovery policy checks.,SIMULATED,FOLLOW_UP,0.0,Recovery reminder scheduled in Test Mode simulation.,2026-09-04 23:17:30
TX00136,CUST1025,9999.0,failed,timeout,55,medium,Retry limit reached,stop,0.97,Maximum retry attempts have already been reached.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00137,CUST1011,1999.0,failed,bank_declined,45,medium,Retry limit reached,stop,0.97,Maximum retry attempts have already been reached.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00138,CUST1135,2499.0,failed,network_error,60,medium,Technical payment failure retry,retry,0.85,System technical glitch detected with potential recovery capability.,BLOCK,Maximum retry attempts reached.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00139,CUST1158,9999.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00140,CUST1117,1299.0,failed,insufficient_funds,25,low,Insufficient funds,escalate,0.91,Immediate repeated retries could create unnecessary payment attempts.,BLOCK,Action 'escalate' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00141,CUST1150,1299.0,failed,insufficient_funds,25,low,Insufficient funds,escalate,0.91,Immediate repeated retries could create unnecessary payment attempts.,BLOCK,Action 'escalate' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00142,CUST1123,499.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00143,CUST1168,2499.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00144,CUST1155,1999.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00145,CUST1196,9999.0,failed,network_error,55,medium,Technical payment failure retry,retry,0.85,System technical glitch detected with potential recovery capability.,BLOCK,Transaction is outside the 7-day recovery window.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00146,CUST1008,7999.0,success,unknown,15,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00147,CUST1106,799.0,success,unknown,10,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00148,CUST1075,1999.0,failed,insufficient_funds,20,low,Insufficient funds,escalate,0.91,Immediate repeated retries could create unnecessary payment attempts.,BLOCK,Action 'escalate' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00149,CUST1185,9999.0,abandoned,checkout_abandoned,30,low,Stale abandoned checkout,stop,0.82,The abandoned checkout is too old for an immediate recovery attempt.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00150,CUST1003,1299.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00151,CUST1067,7999.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00152,CUST1158,4999.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00153,CUST1077,9999.0,success,unknown,15,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00154,CUST1029,499.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00155,CUST1190,4999.0,success,unknown,15,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00156,CUST1157,2499.0,abandoned,checkout_abandoned,30,low,Stale abandoned checkout,stop,0.82,The abandoned checkout is too old for an immediate recovery attempt.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00157,CUST1055,3499.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00158,CUST1139,9999.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00159,CUST1116,499.0,failed,upi_failure,30,low,Retry limit reached,stop,0.97,Maximum retry attempts have already been reached.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00160,CUST1062,799.0,failed,network_error,60,medium,Temporary payment failure,retry,0.92,Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,Transaction passed all recovery policy checks.,SIMULATED,RECOVERED,799.0,Payment retry succeeded in Test Mode simulation.,2026-09-04 23:17:30
TX00161,CUST1084,799.0,failed,authentication_failed,40,medium,Low recovery probability / Ineligible,stop,0.85,Payment failure reason 'authentication_failed' is not eligible for recovery.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00162,CUST1064,799.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00163,CUST1150,1999.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00164,CUST1134,499.0,failed,insufficient_funds,5,low,Insufficient funds,escalate,0.91,Immediate repeated retries could create unnecessary payment attempts.,BLOCK,Action 'escalate' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00165,CUST1115,4999.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00166,CUST1015,3499.0,failed,insufficient_funds,30,low,Insufficient funds,escalate,0.91,Immediate repeated retries could create unnecessary payment attempts.,BLOCK,Action 'escalate' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00167,CUST1018,499.0,success,unknown,5,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00168,CUST1162,7999.0,success,unknown,0,low,Payment already successful,stop,0.99,No recovery is required.,BLOCK,Payment is already successful.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
TX00169,CUST1116,4999.0,failed,timeout,70,high,Technical payment failure retry,retry,0.85,System technical glitch detected with potential recovery capability.,BLOCK,Transaction is outside the 7-day recovery window.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,2026-09-04 23:17:30
